iter	Logloss
451	0.01914223492
452	0.01904065102
453	0.01896976885
454	0.01891092155
455	0.0188699652
456	0.01879665065
457	0.01869670841
458	0.01865606787
459	0.01860882319
460	0.01852564363
461	0.01848344742
462	0.01844440991
463	0.01836851277
464	0.01829729069
465	0.0181791014
466	0.01812350432
467	0.01808020324
468	0.01804206956
469	0.01799462744
470	0.01789015455
471	0.01781382669
472	0.01777670857
473	0.01770993752
474	0.01764950174
475	0.01759165394
476	0.01754411934
477	0.01746844124
478	0.0174310701
479	0.01731247451
480	0.01727774625
481	0.01723475697
482	0.01713457576
483	0.01710130321
484	0.017046757
485	0.01701028228
486	0.016972401
487	0.01690121229
488	0.01684940214
489	0.0167861612
490	0.01671339424
491	0.01668088202
492	0.0166135944
493	0.01651384945
494	0.01646932125
495	0.01637902776
496	0.01634875705
497	0.0163023368
498	0.01628637882
499	0.01623799916
500	0.01619651592
501	0.01612147215
502	0.01605913213
503	0.01601950466
504	0.01592226249
505	0.01588498985
506	0.01582708508
507	0.01579453333
508	0.01574968655
509	0.01570898641
510	0.0156262148
511	0.01553182894
512	0.01550223409
513	0.01546035127
514	0.01539200219
515	0.01533529941
516	0.01527376651
517	0.01524880532
518	0.01519936801
519	0.01514163125
520	0.0151137099
521	0.01507665347
522	0.01503303789
523	0.01500523921
524	0.01494360725
525	0.0148594414
526	0.01482285232
527	0.0147905502
528	0.01470918336
529	0.01466697178
530	0.01461963385
531	0.0145692601
532	0.01453738768
533	0.01450187653
534	0.01447725898
535	0.01439757463
536	0.01434874853
537	0.01429996798
538	0.01423843854
539	0.01417653126
540	0.01414568174
541	0.01411992782
542	0.01400381223
543	0.01395901923
544	0.01394013605
545	0.01385928516
546	0.01381078733
547	0.01377957076
548	0.0137129444
549	0.01364847066
550	0.01359877028
551	0.01352947265
552	0.01349149099
553	0.01343848121
554	0.0133955921
555	0.01331648511
556	0.01329817423
557	0.01326251466
558	0.01322043987
559	0.01318266894
560	0.01312514271
561	0.01307915624
562	0.01305589083
563	0.01302864251
564	0.01296018647
565	0.01291869852
566	0.01289682736
567	0.01284547626
568	0.01279203914
569	0.01274435009
570	0.01271857825
571	0.01263993023
572	0.01262033491
573	0.01258355185
574	0.01255754561
575	0.0125043757
576	0.01246522396
577	0.01243988036
578	0.01237392308
579	0.01235372174
580	0.01231456523
581	0.01228798564
582	0.01222266781
583	0.0121809582
584	0.01212807566
585	0.01209770768
586	0.01207712407
587	0.01204270152
588	0.01197355903
589	0.01194739806
590	0.01188119405
591	0.01185894622
592	0.01182752571
593	0.01179559043
594	0.01177706273
595	0.01174628838
596	0.01170881977
597	0.01166382096
598	0.01160946291
599	0.01157416921
600	0.01154264278
601	0.01151817746
602	0.01150348758
603	0.01145963636
604	0.01141496603
605	0.01139588182
606	0.01134544189
607	0.01128249994
608	0.01123761085
609	0.01122367209
610	0.01117634039
611	0.01112471128
612	0.01109432773
613	0.01107656111
614	0.0110506884
615	0.01102919314
616	0.01100008558
617	0.01095151223
618	0.01092961358
619	0.01086960569
620	0.01085602891
621	0.01083634325
622	0.01077844561
623	0.01074265098
624	0.01070803016
625	0.01067608145
626	0.01065922503
627	0.01061683755
628	0.01060333125
629	0.0105734815
630	0.01054134325
631	0.01049996696
632	0.01048442219
633	0.0104464899
634	0.01041640776
635	0.0103657895
636	0.01034918202
637	0.01032296373
638	0.01029480141
639	0.01027775102
640	0.01022721721
641	0.01020513684
642	0.01013891698
643	0.01009490653
644	0.01003681824
645	0.01001179973
646	0.009970830639
647	0.0099172705
648	0.009902049579
649	0.009871213417
650	0.009854521832
651	0.009815535548
652	0.009770381949
653	0.009749254145
654	0.009732090568
655	0.00971392742
656	0.009697744101
657	0.009674909223
658	0.009638336962
659	0.009623153492
660	0.009603511235
661	0.009551969624
662	0.009538563771
663	0.009521323006
664	0.009484788059
665	0.009468482485
666	0.009419546102
667	0.009372618763
668	0.009331861439
669	0.009291246308
670	0.009278444948
671	0.009244635684
672	0.009226755537
673	0.009208989337
674	0.009184567147
675	0.009166071085
676	0.009151728103
677	0.009139682358
678	0.009099424578
679	0.009052722781
680	0.009021153641
681	0.00900186735
682	0.008978469516
683	0.00894897477
684	0.008932865109
685	0.008902123719
686	0.008879930646
687	0.008867294185
688	0.008829772472
689	0.008805373958
690	0.008772114567
691	0.00874946404
692	0.008736276114
693	0.008715873361
694	0.00869395467
695	0.008675441336
696	0.008659963201
697	0.008646890365
698	0.008603234705
699	0.008588546106
700	0.008560738186
701	0.00854951036
702	0.008526855403
703	0.008505988689
704	0.008479007722
705	0.008468414571
706	0.008457775904
707	0.008441615672
708	0.00839791453
709	0.0083626886
710	0.008353879816
711	0.008333095102
712	0.008314218774
713	0.008295523892
714	0.008264071296
715	0.008240891701
716	0.008201192273
717	0.00818303397
718	0.008163659415
719	0.008143157563
720	0.008134116833
721	0.008113289475
722	0.008101642755
723	0.008077833157
724	0.008067779182
725	0.008014525167
726	0.007995037979
727	0.007971567075
728	0.007928137857
729	0.007915559719
730	0.007906018615
731	0.007896783598
732	0.007869429912
733	0.007834772373
734	0.007822553663
735	0.007801147496
736	0.007762437325
737	0.007745767097
738	0.007710724861
739	0.007695030183
740	0.007680560827
741	0.00764704744
742	0.007625924343
743	0.007602681162
744	0.007592458793
745	0.007583614114
746	0.007571741367
747	0.007552171037
748	0.007532358446
749	0.007506911624
750	0.007484702422
751	0.007464870793
752	0.007445649195
753	0.007435741083
754	0.007426828423
755	0.007405970535
756	0.007377630119
757	0.007366882211
758	0.007346446714
759	0.0073324976
760	0.007296294978
761	0.007278463186
762	0.007263426131
763	0.007255036414
764	0.007218489594
765	0.007192309483
766	0.007167623537
767	0.007159335688
768	0.007150508905
769	0.00714241683
770	0.00712846962
771	0.007111825213
772	0.007103049554
773	0.007089857925
774	0.00706670962
775	0.00705409005
776	0.007054095865
777	0.007036095401
778	0.007012677975
779	0.006996912823
780	0.006996905658
781	0.006973716475
782	0.006954634093
783	0.006922104079
784	0.006922120832
785	0.006908190063
786	0.006898893885
787	0.006886807676
788	0.006886782304
789	0.006871657712
790	0.00685491573
791	0.00685496315
792	0.006847153038
793	0.006837578428
794	0.006828992313
795	0.006819694888
796	0.006803636075
797	0.006766962257
798	0.006743943338
799	0.006716931358
800	0.006701436885
801	0.006681902622
802	0.006673416471
803	0.006673334714
804	0.006651854093
805	0.006621376286
806	0.006613622005
807	0.006583140183
808	0.006567570737
809	0.006558236033
810	0.006558242644
811	0.006543726733
812	0.006533262345
813	0.006519298382
814	0.006511967357
815	0.006500208385
816	0.006485865022
817	0.006457708335
818	0.006443472136
819	0.006443489027
820	0.006435036486
821	0.006426425588
822	0.006417941445
823	0.00639029922
824	0.006370528373
825	0.00634590847
826	0.006345921312
827	0.006345894625
828	0.006334629208
829	0.006317634235
830	0.006294810433
831	0.006294803856
832	0.006277231182
833	0.006270977367
834	0.006247833665
835	0.006230644683
836	0.006209753047
837	0.006195821482
838	0.006195832143
839	0.006185591636
840	0.006147690074
841	0.006147656533
842	0.00614765906
843	0.006147679517
844	0.006147657433
845	0.006147622231
846	0.00614762237
847	0.006147593675
848	0.006147582737
849	0.006128594158
850	0.006101698203
851	0.006086722864
852	0.006081072157
853	0.006069871711
854	0.00606981536
855	0.006069855304
856	0.006063354798
857	0.006058004606
858	0.00603391841
859	0.00603391841
860	0.006017651292
861	0.0059957623
862	0.0059957623
863	0.0059957623
864	0.0059957623
865	0.0059957623
866	0.0059957623
867	0.0059957623
868	0.0059957623
869	0.0059957623
870	0.005986470136
871	0.005986470136
872	0.005986470136
873	0.005975932021
874	0.005975877886
875	0.00597588827
876	0.005975857602
877	0.005975929391
878	0.005975878924
879	0.005975898342
880	0.005975888858
881	0.005975843757
882	0.005975836211
883	0.005975808208
884	0.005975818246
885	0.005975851129
886	0.005975829219
887	0.005975824615
888	0.005975857983
889	0.005975817796
890	0.005975795574
891	0.005975824131
892	0.005969542971
893	0.00596953951
894	0.005961804509
895	0.005961733759
896	0.005942639747
897	0.005942657746
898	0.005942665395
899	0.005942665395
900	0.005942665395
901	0.005942641373
902	0.005942641373
903	0.005942641373
904	0.005942641373
905	0.005942641373
906	0.005942641373
907	0.005942641373
908	0.005942641373
909	0.005942641373
910	0.005942641373
911	0.005927475695
912	0.00592041964
913	0.005908052715
914	0.005908052715
915	0.005908052715
916	0.005895721096
917	0.005895770108
918	0.005876965881
919	0.005850694459
920	0.005850687779
921	0.005850662026
922	0.005850706643
923	0.005850680337
924	0.005850701347
925	0.005850708028
926	0.005850716508
927	0.005850689233
928	0.005844867119
929	0.005837272476
930	0.005812573793
931	0.005812573793
932	0.005812607957
933	0.005812529834
934	0.0058125875
935	0.005812560432
936	0.005812545721
937	0.005812569674
938	0.005812530768
939	0.005800668752
940	0.005800668752
941	0.005800720672
942	0.005795168441
943	0.005795168441
944	0.005795104336
945	0.0057805319
946	0.005759517421
947	0.005759520536
948	0.005759497726
949	0.005759468789
950	0.005759507833
951	0.005759486269
952	0.005759479761
953	0.005759493607
954	0.005759495268
955	0.005759501464
956	0.005759442967
957	0.005759486996
958	0.005748199877
959	0.005728434949
960	0.005728429722
961	0.00572840262
962	0.005728371606
963	0.005728374271
964	0.00572836226
965	0.005728354022
966	0.005723086107
967	0.005723039621
968	0.005723107948
969	0.005723071154
970	0.005723018749
971	0.005722990677
972	0.005723009922
973	0.005715997169
974	0.005716013784
975	0.0057160007
976	0.00571597384
977	0.005715946703
978	0.005715976851
979	0.00571590392
980	0.005715965809
981	0.005715932338
982	0.005715960652
983	0.005715979274
984	0.005715896513
985	0.005715907139
986	0.005705862614
987	0.005705926269
988	0.005705874487
989	0.005700863197
990	0.005688543173
991	0.005688531162
992	0.005688516797
993	0.005688491149
994	0.005675502805
995	0.005669313545
996	0.005669326525
997	0.005669316833
998	0.005669317144
999	0.005669310326
